,area,convex_area,bbox_area,major_axis_length,minor_axis_length,perimeter,equivalent_diameter,mean_intensity,solidity,eccentricity,ratio_length,perimeter_ratio_major,perimeter_ratio_minor,area_ratio_convex,area_ratio_bbox,peri_over_dia,Finding
3,154763,229139,229888,614.2091723,457.6504496,3652.406384,443.9035612,196.0121282,0.675410995,0.666946952,1.342092361,5.94651879,7.98077744,0.675410995,0.673210433,8.227927647,Normal
4,138,165,192,25.83595023,7.870325841,59.45584412,13.25545387,131.4637681,0.836363636,0.952471754,3.282704014,2.301283428,7.554432348,0.836363636,0.71875,4.485387277,Normal
2,15496,29152,42585,216.3128143,141.6970446,1309.104689,140.4639455,159.1401007,0.531558727,0.75558018,1.526586634,6.0519054,9.238757895,0.531558727,0.363883997,9.31986272,Normal
3,14400,24825,34800,298.1964594,94.4912069,1011.595021,135.4055001,159.7552778,0.580060423,0.94846708,3.155811733,3.392377707,10.70570537,0.580060423,0.413793103,7.470856212,Normal
4,63814,89933,161385,436.5451419,268.31785,1826.793073,285.0447479,178.1567681,0.709572682,0.788808209,1.626970184,4.184660182,6.808317348,0.709572682,0.395414692,6.408794009,Normal
1,127,171,264,23.06270747,8.903150581,56.04163056,12.71618741,206.6299213,0.742690058,0.922481625,2.590398451,2.429967541,6.294584153,0.742690058,0.481060606,4.407109518,Normal
1,116,140,164,93.26428174,1.608436625,115,12.15301556,139.0603448,0.828571429,0.999851277,57.98443053,1.233055119,71.49799887,0.828571429,0.707317073,9.462671996,Normal
3,2989,7981,14455,461.7424392,15.12012076,966.2253967,61.69046117,172.1823352,0.374514472,0.999463713,30.53827722,2.092563548,63.90328572,0.374514472,0.206779661,15.66247647,Normal
5,321,437,940,92.86676193,4.966487173,175.7989899,20.21657473,134.6448598,0.734553776,0.998568937,18.69868152,1.893023793,35.39704901,0.734553776,0.341489362,8.695785127,Normal
7,176,219,310,31.73076564,8.466690894,73.21320344,14.96964127,150.5170455,0.803652968,0.963743868,3.747717502,2.30732546,8.647204009,0.803652968,0.567741935,4.89077875,Normal
1,188,255,384,26.46434314,10.61283206,74.627417,15.47155566,130.6542553,0.737254902,0.916067625,2.493617443,2.819923268,7.031809848,0.737254902,0.489583333,4.823523804,Normal
2,229,296,416,27.09294096,12.69210687,79.59797975,17.07547527,137.1222707,0.773648649,0.883481816,2.134629123,2.937960108,6.271455207,0.773648649,0.550480769,4.66153817,Normal
1,89899,216111,239104,611.2995185,438.4246336,8096.663848,338.323753,150.5013515,0.415985304,0.696866348,1.394309242,13.24500282,18.46762984,0.415985304,0.375982836,23.93170381,Normal
3,465,752,1419,46.1770847,18.78646985,161.0954544,24.33220887,140.9548387,0.618351064,0.91350151,2.457996903,3.488644974,8.57507854,0.618351064,0.32769556,6.620667088,Normal
4,191,257,2040,68.69608828,3.807215205,115.4741341,15.59451035,136.3717277,0.743190661,0.998463068,18.04365779,1.680941913,30.33034065,0.743190661,0.093627451,7.404793834,Normal
5,104,164,238,18.35777109,11.2153315,55.35533906,11.50725478,132.8173077,0.634146341,0.791683845,1.636846053,3.015362746,4.935684609,0.634146341,0.43697479,4.810473054,Normal
6,146,219,324,18.20127889,13.2315008,58.00609665,13.63425735,138.260274,0.666666667,0.686685676,1.375601994,3.186924226,4.383939322,0.666666667,0.450617284,4.254437565,Normal
8,135,176,300,23.66004214,8.654264138,55.45584412,13.11058117,133.3185185,0.767045455,0.930703106,2.733917265,2.34386075,6.407921371,0.767045455,0.45,4.229853995,Normal
9,140,160,272,19.60495055,10.25349099,51.45584412,13.35116236,134.0642857,0.875,0.852329494,1.912026896,2.624635242,5.018373176,0.875,0.514705882,3.854034784,Normal
1,199,287,315,21.04374465,16.35844211,76.83452378,15.917747,144.1557789,0.693379791,0.62906322,1.28641496,3.651181149,4.696934053,0.693379791,0.631746032,4.826972297,Normal
3,603,859,1728,50.29457954,18.53259244,150.6812409,27.70854463,137.8557214,0.701979045,0.929635315,2.713844795,2.995973766,8.130607811,0.701979045,0.348958333,5.438078502,Normal
5,151,208,480,29.97771168,8.055540594,70.42640687,13.86575534,137.3377483,0.725961538,0.963218988,3.721378017,2.349292288,8.742604677,0.725961538,0.314583333,5.079161223,Normal
6,310,360,667,26.95782065,16.16789852,87.94722215,19.86716535,135.1451613,0.861111111,0.800188952,1.667367012,3.262401042,5.439619878,0.861111111,0.464767616,4.426762481,Normal
1,108,132,180,16.57626574,10.74672789,47.45584412,11.72646029,190.5185185,0.818181818,0.761367796,1.542447701,2.862879063,4.41584123,0.818181818,0.6,4.046902728,Normal
2,105,120,196,16.52348685,8.787068246,44.04163056,11.56244577,131.4952381,0.875,0.846874617,1.880432288,2.665395686,5.012096108,0.875,0.535714286,3.809023751,Normal
1,157,224,342,19.81026517,13.38691623,69.9411255,14.13855044,132.5732484,0.700892857,0.737124888,1.479822898,3.530549687,5.224588271,0.700892857,0.459064327,4.946838489,Normal
2,159,253,378,30.41038163,10.12608865,80.01219331,14.22831992,131.7169811,0.628458498,0.942933427,3.003171578,2.631081526,7.901589259,0.628458498,0.420634921,5.623446323,Normal
3,73777,101532,153870,371.3086445,311.5695936,1816.065151,306.4894678,186.9157732,0.726637907,0.54395846,1.191735818,4.890985377,5.82876246,0.726637907,0.479476181,5.925375392,Normal
4,315,388,627,28.78419606,15.87473148,86.73401872,20.02674353,141.5555556,0.81185567,0.83416921,1.813208374,3.013251388,5.46365265,0.81185567,0.502392344,4.330909744,Normal
6,2354,6757,13272,260.4624515,34.3791683,584.3980156,54.74674318,142.8143585,0.348379458,0.991250675,7.576170816,2.243693907,16.9986083,0.348379458,0.177365883,10.67457134,Normal
7,206,301,630,34.48936261,10.5198256,87.08326112,16.19528778,139.3398058,0.684385382,0.952347058,3.278510872,2.524931009,8.278013763,0.684385382,0.326984127,5.377074018,Normal
8,562,906,1395,44.42416555,23.20390432,155.2314934,26.74996494,144.6850534,0.620309051,0.852745783,1.91451253,3.494302965,6.689886809,0.620309051,0.402867384,5.803054089,Normal
9,1393,2664,9506,170.473402,15.09756543,427.8000359,42.11439998,143.4673367,0.522897898,0.996070614,11.29144979,2.509482599,28.33569677,0.522897898,0.146539028,10.15804656,Normal
10,110,120,136,34.79301133,4.175301147,67.89949494,11.83454055,143.1090909,0.916666667,0.992773406,8.333054335,1.951526825,16.26217907,0.916666667,0.808823529,5.73740017,Normal
11,117,147,224,13.95106704,12.29581227,49.04163056,12.20528684,136.3076923,0.795918367,0.472458683,1.134619391,3.51526019,3.988482376,0.795918367,0.522321429,4.018064567,Normal
1,218,311,414,22.98210055,16.67126143,93.42640687,16.66031875,132.7844037,0.70096463,0.688325472,1.378545987,4.065181365,5.604039457,0.70096463,0.526570048,5.607720254,Normal
2,187,230,297,28.0604895,9.129345682,65.21320344,15.43035304,135.973262,0.813043478,0.945595314,3.07365834,2.324022303,7.143250536,0.813043478,0.62962963,4.226293674,Normal
3,101,124,187,15.13095397,10.00740937,43.21320344,11.34007028,134.5643564,0.814516129,0.750045224,1.51197512,2.855947055,4.31812089,0.814516129,0.540106952,3.810664516,Normal
1,79721,149455,221184,586.1368365,336.8102906,2354.705807,318.5968138,183.3231771,0.533411395,0.818415141,1.7402581,4.017331211,6.991193181,0.533411395,0.360428422,7.390864268,Normal
2,15200,23243,44022,286.3673423,97.05839052,1055.009235,139.1159268,154.3974342,0.653960332,0.940811711,2.950464569,3.684111555,10.86984061,0.653960332,0.345281905,7.583669672,Normal
1,129,175,264,22.88249144,8.886657448,54.87005769,12.81592374,201.8992248,0.737142857,0.921507497,2.574926689,2.397905746,6.174431501,0.737142857,0.488636364,4.281397019,Normal
1,17283,25841,42568,281.7688401,102.1812922,991.2630227,148.3421688,170.1195973,0.668820866,0.931928422,2.757538431,3.518000863,9.70102258,0.668820866,0.406009209,6.682274033,Normal
2,192,277,286,22.53276926,14.79399937,76.59188309,15.63528038,143.375,0.693140794,0.754278267,1.523101948,3.399133157,5.177226333,0.693140794,0.671328671,4.898657474,Normal
3,345,445,825,30.86452822,15.91208344,97.32590181,20.95871282,134.5333333,0.775280899,0.856861916,1.9396912,3.153325433,6.116477593,0.775280899,0.418181818,4.643696522,Normal
4,258,316,480,26.07804217,13.69091944,77.35533906,18.12445317,139.8527132,0.816455696,0.851103473,1.904769237,2.966301632,5.650120097,0.816455696,0.5375,4.268009542,Normal
5,127,151,228,18.16475573,9.752666272,52.90559159,12.71618741,133.5905512,0.841059603,0.843645579,1.862542532,2.912540767,5.424731055,0.841059603,0.557017544,4.160491655,Normal
1,26627,40911,69333,317.0997152,129.9444712,1332.560533,184.1264494,163.6776956,0.650851849,0.912179639,2.440270927,4.202339105,10.25484594,0.650851849,0.384045116,7.237203225,Normal
1,14555,30128,50840,351.8736304,83.64026871,1126.305699,136.1322944,157.0118859,0.483105417,0.971338682,4.206988283,3.200881231,13.46606983,0.483105417,0.286290323,8.273611375,Normal
2,102,115,165,14.70042429,9.273856136,39.21320344,11.39607097,134.9019608,0.886956522,0.775899642,1.585146898,2.667487867,4.228360119,0.886956522,0.618181818,3.440940613,Normal
3,241,509,780,41.78292343,17.85844931,112.5269119,17.51715531,144.1327801,0.473477407,0.90405779,2.339672538,2.693131612,6.301046075,0.473477407,0.308974359,6.423811967,Normal
1,215,266,378,21.17628245,15.1151248,74.52691193,16.5452864,134.2,0.808270677,0.700373932,1.40099951,3.519357664,4.930618364,0.808270677,0.568783069,4.504419575,Normal
1,132257,185546,216576,604.6234346,392.4769414,5582.642241,410.3594065,171.6704144,0.712798982,0.760680692,1.540532375,9.233254819,14.22412797,0.712798982,0.610672466,13.60427506,Normal
2,209,293,315,21.76128899,16.97072254,79.87005769,16.31278838,160.2488038,0.71331058,0.625956054,1.282284178,3.670281559,4.706343971,0.71331058,0.663492063,4.896162189,Normal
3,173,210,306,16.8559853,14.65516354,58.28427125,14.84151075,131.4797688,0.823809524,0.494049438,1.150173811,3.457778957,3.977046798,0.823809524,0.565359477,3.92711175,Normal
5,247,349,465,32.36037132,11.73749756,82.69848481,17.73387063,138.8097166,0.70773639,0.931901254,2.757007715,2.55554808,7.045665774,0.70773639,0.531182796,4.663307099,Normal
6,227,380,558,31.47280761,14.02906236,102.2903679,17.00074636,133.4977974,0.597368421,0.89515657,2.24340065,3.250118934,7.291318928,0.597368421,0.406810036,6.016816307,Normal
7,157,217,348,25.93036594,10.13688173,66.83452378,14.13855044,132.4713376,0.723502304,0.920421661,2.558021947,2.57746165,6.593203468,0.723502304,0.451149425,4.727112872,Normal
8,172,236,510,36.03753123,7.28764401,80.35533906,14.79855404,134.6162791,0.728813559,0.97933935,4.945018058,2.229768142,11.02624373,0.728813559,0.337254902,5.429945307,Normal
1,103,170,240,22.4557197,11.61499685,59.9411255,11.45179781,190.3203883,0.605882353,0.855840385,1.933338423,2.669303246,5.160666529,0.605882353,0.429166667,5.23421095,Normal
2,110,152,221,20.68707871,9.615680085,61.24873734,11.83454055,135.1272727,0.723684211,0.885407429,2.151390076,2.960724335,6.369672951,0.723684211,0.497737557,5.175421649,Normal
4,254,499,621,32.86275549,27.36282206,141.0538239,17.98340469,144.1653543,0.509018036,0.553815655,1.201000226,4.292209274,5.15494431,0.509018036,0.409017713,7.843555004,Normal
1,3270,3780,5304,89.71670473,48.76357697,299.2792206,64.52513705,143.7253823,0.865079365,0.839390778,1.839830265,3.335824934,6.137351672,0.865079365,0.616515837,4.638180317,Normal
2,179,243,252,18.58399234,15.85048364,68.627417,15.09668435,139.0111732,0.736625514,0.522057034,1.172455855,3.692824219,4.329673375,0.736625514,0.71031746,4.545860229,Normal
3,353,441,624,35.64163201,13.33039486,99.9766594,21.20031979,134.6430595,0.800453515,0.927423901,2.673711649,2.805052793,7.499902327,0.800453515,0.565705128,4.715809025,Normal
4,521,710,989,39.16080579,19.48325247,127.4974747,25.7557334,149.7504798,0.733802817,0.867452969,2.009972712,3.25574186,6.543952295,0.733802817,0.526794742,4.950256035,Normal
5,259,315,420,29.50053309,12.67842317,79.69848481,18.1595441,136.6138996,0.822222222,0.902938734,2.326829819,2.701594733,6.286151182,0.822222222,0.616666667,4.388793262,Normal
6,102,114,153,17.28022109,8.500439588,42.97056275,11.39607097,132.9117647,0.894736842,0.870641934,2.032862055,2.486690565,5.055098893,0.894736842,0.666666667,3.77064717,Normal
7,128,153,256,18.10635288,10.98551182,51.69848481,12.76615297,136.0078125,0.836601307,0.794914548,1.64820294,2.855267715,4.706060643,0.836601307,0.5,4.049652618,Normal
8,323,387,527,29.01645264,15.55088065,88.01219331,20.27945692,133.7987616,0.834625323,0.844260382,1.865904143,3.033182395,5.659627598,0.834625323,0.612903226,4.339967962,Normal
9,158,246,378,22.4246738,12.67956004,72.59797975,14.1835062,135.7278481,0.642276423,0.824796998,1.768568762,3.237415198,5.725591387,0.642276423,0.417989418,5.118479079,Normal
11,299,346,528,21.51676012,18.92576529,73.84062043,19.51149979,138.3311037,0.86416185,0.47574642,1.136903041,3.431772257,3.901592317,0.86416185,0.566287879,3.78446666,Normal
1,265,344,540,27.80594997,15.36017088,83.35533906,18.36868203,182.4981132,0.770348837,0.833575263,1.810263062,2.99775189,5.426719515,0.770348837,0.490740741,4.537905275,Normal
2,204,368,481,47.13758781,10.54993743,97.35533906,16.11647812,174.5,0.554347826,0.974632434,4.468044303,2.065344104,9.228048958,0.554347826,0.424116424,6.040732864,Normal
1,165,258,308,24.4759596,15.42447998,93.21930009,14.49429284,166.0060606,0.639534884,0.776441789,1.586825593,3.808606552,6.043594351,0.639534884,0.535714286,6.431448649,Normal
2,152,186,240,18.45287126,11.7206871,54.21320344,13.91159268,137.1315789,0.817204301,0.772373397,1.57438477,2.937927798,4.62542878,0.817204301,0.633333333,3.89698036,Normal
1,186,261,266,19.6211526,16.33333225,71.21320344,15.3890401,142.9892473,0.712643678,0.55412285,1.201295137,3.629409795,4.359992335,0.712643678,0.69924812,4.627527315,Normal
2,282,357,525,31.96847766,13.16488733,90.01219331,18.94870844,136.5851064,0.789915966,0.911270459,2.428313806,2.815654667,6.8372931,0.789915966,0.537142857,4.750307578,Normal
3,403,509,725,30.48996734,19.27581828,99.2903679,22.65205369,148.3176179,0.791748527,0.774803609,1.581772918,3.256493089,5.151032576,0.791748527,0.555862069,4.383283266,Normal
1,25181,38134,60799,310.2023616,127.0350088,1254.666089,179.0570998,177.8175211,0.660329365,0.912299783,2.441865156,4.044669687,9.876537977,0.660329365,0.414167996,7.007072552,Normal
1,157,228,238,16.72913907,16.0221736,61.3492424,14.13855044,141.3184713,0.688596491,0.287633765,1.044124192,3.667208584,3.829021201,0.688596491,0.659663866,4.339146553,Normal
2,184,214,308,27.64462614,9.141043278,67.83452378,15.30607971,135.0054348,0.859813084,0.943749046,3.024230965,2.45380507,7.420873276,0.859813084,0.597402597,4.431867927,Normal
3,164,198,275,24.13515574,9.564547822,63.21320344,14.45030399,133.1219512,0.828282828,0.91812491,2.523397466,2.619133853,6.609115727,0.828282828,0.596363636,4.374524127,Normal
1,173,245,380,26.70514289,13.11594064,68.38477631,14.84151075,199.0057803,0.706122449,0.871081142,2.036082934,2.560734334,5.213867476,0.706122449,0.455263158,4.607669494,Normal
2,116,171,325,28.0956984,7.423593048,64.73401872,12.15301556,138.0517241,0.678362573,0.964460997,3.784649592,2.304054442,8.720038706,0.678362573,0.356923077,5.326580749,Normal
3,111,127,165,14.99502359,10.51788636,43.79898987,11.88821221,135.8198198,0.874015748,0.712743143,1.425668911,2.920901699,4.164238745,0.874015748,0.672727273,3.684236882,Normal
4,301,561,1000,51.52793123,10.78159011,133.3969696,19.57664688,137.4418605,0.536541889,0.977864791,4.779251547,2.588828358,12.37266194,0.536541889,0.301,6.814086726,Normal
5,523,756,1210,262.9501203,2.752270673,434.863961,25.80512123,141.0229446,0.691798942,0.999945221,95.53933877,1.653788789,158.0018874,0.691798942,0.432231405,16.85184724,Normal
1,1449,2527,3774,92.28976753,29.15880814,324.4213562,42.95257967,135.6928916,0.573407202,0.948776361,3.165073383,3.515247301,11.12601567,0.573407202,0.383942766,7.553012153,Normal
2,8139,8393,10404,147.9811304,73.8961182,399.9655121,101.7983136,187.2511365,0.969736685,0.866393577,2.00255621,2.702814278,5.412537517,0.969736685,0.782295271,3.92899939,Normal
4,937,1412,2211,56.42373675,27.29831391,228.4802307,34.54020054,134.5987193,0.663597734,0.87517359,2.066931201,4.049363688,8.36975615,0.663597734,0.42379014,6.614907475,Normal
5,113902,164477,174330,519.7394189,406.1374633,5031.669586,380.8208642,172.2682745,0.692510199,0.623998962,1.279713067,9.681139054,12.38908015,0.692510199,0.653370045,13.2126941,Normal
6,224,314,345,23.20934415,16.51081332,83.11269837,16.88803298,150.0178571,0.713375796,0.702801035,1.405705685,3.581001594,5.033834297,0.713375796,0.649275362,4.921396024,Normal
8,175,234,399,18.87144507,14.18455001,64.9766594,14.9270533,132.8857143,0.747863248,0.659572553,1.330422541,3.443120501,4.580805127,0.747863248,0.438596491,4.352946163,Normal
1,20787,31707,50880,266.5942752,123.0477655,1388.939213,162.6862945,161.3095685,0.655596556,0.887111898,2.166591763,5.209936379,11.28780524,0.655596556,0.408549528,8.537530572,Normal
1,283,352,396,24.46645606,19.04477538,98.76955262,18.98227571,200.1519435,0.803977273,0.627764262,1.284680736,4.036937445,5.18617577,0.803977273,0.714646465,5.203251398,Normal
2,510,726,1210,112.4061864,7.325048051,240.0416306,25.48238937,167.4058824,0.702479339,0.997874445,15.3454538,2.13548416,32.76997351,0.702479339,0.421487603,9.419902785,Normal
3,2724,4518,7020,115.8356367,45.68371049,353.2142495,58.89231291,141.6901615,0.602921647,0.918945775,2.535600447,3.049271014,7.731732945,0.602921647,0.388034188,5.997629096,Normal
1,122,163,234,19.57687986,10.09951863,53.21320344,12.46335526,130.5163934,0.748466258,0.856654772,1.938397322,2.718165705,5.268885122,0.748466258,0.521367521,4.269572864,Normal
3,3594,5378,6405,488.1638134,11.62407593,902.7167748,67.64630754,143.5055648,0.66827817,0.999716458,41.99592434,1.849208708,77.659229,0.66827817,0.561124122,13.34465705,Normal
4,757,2562,4576,119.9308119,30.24009703,284.3797257,31.04581027,132.652576,0.295472287,0.967689155,3.965953275,2.371198204,9.404061283,0.295472287,0.165428322,9.160003337,Normal
5,3029,4539,19680,239.5475782,17.93521727,629.8071786,62.1018726,135.1346979,0.667327605,0.997193212,13.35626854,2.629152769,35.11567042,0.667327605,0.153912602,10.14151671,Normal
6,71702,101202,156148,404.2984421,305.1675765,1954.296644,302.1486751,142.7957658,0.708503785,0.65594614,1.324840754,4.833797118,6.404011417,0.708503785,0.459192561,6.467996736,Normal
7,2976,5004,17487,244.6949412,18.62041451,618.8599564,61.55616042,134.9909274,0.594724221,0.997100462,13.1412188,2.529108095,33.23556283,0.594724221,0.170183565,10.05358281,Normal
